@relation R_data_frame

@attribute COLORC {DOJI,DOWN,UP}
@attribute MTREND_130 {DOWN,UP}
@attribute MTREND_20 {DOWN,UP}
@attribute D numeric
@attribute TH numeric
@attribute TM numeric
@attribute TYPEWIN_5M string
@attribute WINCALL_5M numeric
@attribute TYPEWIN_15M string
@attribute WINCALL_15M numeric

@data
UP,DOWN,DOWN,6,9,10,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,6,9,11,WINPUT,0,WINCALL,1
UP,DOWN,UP,6,9,12,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,6,9,13,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,9,14,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,9,15,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,9,16,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,9,17,WINPUT,0,WINCALL,1
UP,DOWN,UP,6,9,18,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,6,9,19,WINPUT,0,WINCALL,1
UP,DOWN,UP,6,9,20,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,9,21,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,9,22,WINCALL,1,WINCALL,1
DOJI,DOWN,DOWN,6,9,23,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,9,24,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,9,25,WINCALL,1,WINPUT,0
UP,DOWN,UP,6,9,26,WINPUT,0,WINPUT,0
UP,DOWN,UP,6,9,27,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,9,28,WINPUT,0,WINPUT,0
UP,DOWN,UP,6,9,29,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,9,30,WINCALL,1,WINPUT,0
DOWN,DOWN,UP,6,9,31,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,6,9,32,WINCALL,1,WINPUT,0
DOWN,DOWN,UP,6,9,33,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,6,9,34,WINPUT,0,WINPUT,0
UP,DOWN,UP,6,9,35,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,9,36,WINPUT,0,WINPUT,0
UP,DOWN,UP,6,9,37,WINPUT,0,WINPUT,0
UP,DOWN,UP,6,9,38,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,9,39,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,9,40,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,9,41,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,9,42,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,9,43,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,9,44,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,9,45,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,9,46,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,9,47,TIE,0,WINCALL,1
DOWN,DOWN,DOWN,6,9,48,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,9,49,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,9,50,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,9,51,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,9,52,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,9,53,TIE,0,WINCALL,1
DOWN,DOWN,DOWN,6,9,54,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,6,9,55,WINPUT,0,WINCALL,1
UP,DOWN,UP,6,9,56,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,9,57,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,6,9,58,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,9,59,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,6,10,0,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,6,10,1,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,10,2,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,6,10,3,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,10,4,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,10,5,WINCALL,1,WINCALL,1
DOJI,DOWN,UP,6,10,6,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,10,7,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,10,8,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,6,10,9,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,6,10,10,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,6,10,11,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,6,10,12,WINPUT,0,WINCALL,1
UP,DOWN,UP,6,10,13,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,10,14,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,10,15,WINCALL,1,TIE,0
UP,DOWN,DOWN,6,10,16,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,10,17,WINCALL,1,WINPUT,0
DOWN,DOWN,UP,6,10,18,WINCALL,1,WINPUT,0
DOWN,DOWN,UP,6,10,19,WINCALL,1,WINPUT,0
UP,DOWN,UP,6,10,20,WINCALL,1,WINPUT,0
UP,DOWN,UP,6,10,21,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,10,22,TIE,0,WINPUT,0
UP,DOWN,UP,6,10,23,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,10,24,WINPUT,0,WINPUT,0
DOJI,DOWN,UP,6,10,25,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,10,26,WINPUT,0,WINPUT,0
DOJI,DOWN,UP,6,10,27,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,10,28,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,10,29,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,10,30,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,10,31,WINCALL,1,WINPUT,0
DOJI,DOWN,DOWN,6,10,32,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,10,33,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,10,34,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,10,35,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,10,36,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,10,37,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,10,38,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,10,39,TIE,0,WINCALL,1
DOWN,DOWN,DOWN,6,10,40,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,10,41,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,6,10,42,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,6,10,43,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,10,44,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,10,45,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,10,46,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,10,47,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,10,48,WINPUT,0,TIE,0
DOWN,DOWN,UP,6,10,49,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,6,10,50,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,6,10,51,WINCALL,1,WINPUT,0
DOJI,DOWN,UP,6,10,52,WINCALL,1,WINPUT,0
DOJI,DOWN,UP,6,10,53,WINCALL,1,WINPUT,0
UP,DOWN,UP,6,10,54,WINCALL,1,WINPUT,0
DOWN,DOWN,UP,6,10,55,WINCALL,1,WINPUT,0
UP,DOWN,UP,6,10,56,WINCALL,1,WINPUT,0
UP,DOWN,UP,6,10,57,WINCALL,1,WINPUT,0
DOWN,DOWN,UP,6,10,58,WINPUT,0,WINPUT,0
UP,DOWN,UP,6,10,59,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,11,0,WINPUT,0,WINPUT,0
UP,DOWN,UP,6,11,1,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,11,2,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,11,3,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,11,4,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,11,5,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,11,6,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,11,7,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,11,8,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,11,9,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,11,10,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,11,11,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,11,12,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,11,13,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,11,14,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,6,11,15,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,11,16,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,6,11,17,WINCALL,1,WINCALL,1
DOJI,DOWN,UP,6,11,18,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,6,11,19,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,6,11,20,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,6,11,21,WINCALL,1,WINCALL,1
UP,DOWN,UP,6,11,22,TIE,0,WINCALL,1
UP,DOWN,UP,6,11,23,WINPUT,0,WINCALL,1
DOWN,UP,UP,6,11,24,WINPUT,0,WINCALL,1
DOWN,UP,UP,6,11,25,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,6,11,26,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,11,27,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,11,28,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,11,29,WINCALL,1,WINCALL,1
UP,DOWN,UP,6,11,30,WINCALL,1,WINCALL,1
UP,DOWN,UP,6,11,31,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,32,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,33,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,11,34,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,35,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,36,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,37,WINPUT,0,WINCALL,1
UP,UP,UP,6,11,38,WINPUT,0,WINCALL,1
UP,UP,UP,6,11,39,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,11,40,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,11,41,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,11,42,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,43,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,44,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,45,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,46,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,11,47,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,48,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,49,WINCALL,1,WINPUT,0
UP,UP,UP,6,11,50,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,51,WINCALL,1,WINCALL,1
UP,UP,UP,6,11,52,TIE,0,WINPUT,0
UP,UP,UP,6,11,53,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,11,54,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,11,55,WINPUT,0,WINPUT,0
UP,UP,UP,6,11,56,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,11,57,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,11,58,WINCALL,1,WINPUT,0
UP,UP,UP,6,11,59,WINPUT,0,WINPUT,0
UP,UP,UP,6,12,0,WINCALL,1,WINPUT,0
DOWN,UP,UP,6,12,1,WINCALL,1,WINPUT,0
DOWN,UP,UP,6,12,2,WINCALL,1,WINPUT,0
UP,UP,UP,6,12,3,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,12,4,WINPUT,0,WINCALL,1
UP,UP,UP,6,12,5,WINPUT,0,WINPUT,0
UP,UP,UP,6,12,6,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,12,7,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,12,8,WINPUT,0,WINCALL,1
DOWN,UP,DOWN,6,12,9,WINCALL,1,WINCALL,1
DOWN,UP,DOWN,6,12,10,WINPUT,0,WINPUT,0
UP,UP,DOWN,6,12,11,WINPUT,0,WINCALL,1
DOWN,UP,DOWN,6,12,12,WINPUT,0,WINCALL,1
DOWN,UP,DOWN,6,12,13,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,12,14,WINCALL,1,WINCALL,1
DOWN,UP,DOWN,6,12,15,WINCALL,1,WINCALL,1
DOWN,UP,DOWN,6,12,16,WINCALL,1,WINCALL,1
DOWN,UP,DOWN,6,12,17,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,12,18,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,12,19,WINPUT,0,WINCALL,1
DOWN,UP,UP,6,12,20,WINPUT,0,WINCALL,1
DOWN,UP,UP,6,12,21,WINPUT,0,TIE,0
UP,UP,UP,6,12,22,WINPUT,0,WINCALL,1
UP,UP,UP,6,12,23,WINCALL,1,WINCALL,1
UP,UP,UP,6,12,24,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,12,25,WINPUT,0,WINCALL,1
DOWN,UP,UP,6,12,26,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,12,27,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,12,28,WINCALL,1,WINCALL,1
UP,UP,UP,6,12,29,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,12,30,WINCALL,1,WINCALL,1
UP,UP,UP,6,12,31,WINPUT,0,WINCALL,1
UP,UP,UP,6,12,32,WINPUT,0,WINCALL,1
UP,UP,UP,6,12,33,TIE,0,WINCALL,1
DOWN,UP,UP,6,12,34,WINPUT,0,WINCALL,1
DOWN,UP,UP,6,12,35,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,12,36,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,12,37,WINCALL,1,WINCALL,1
UP,UP,UP,6,12,38,WINCALL,1,WINCALL,1
UP,UP,UP,6,12,39,WINCALL,1,WINCALL,1
UP,UP,UP,6,12,40,WINCALL,1,WINCALL,1
UP,UP,UP,6,12,41,WINCALL,1,WINCALL,1
UP,UP,UP,6,12,42,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,12,43,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,12,44,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,12,45,WINCALL,1,WINPUT,0
UP,UP,UP,6,12,46,WINCALL,1,WINPUT,0
UP,UP,UP,6,12,47,WINCALL,1,WINPUT,0
UP,UP,UP,6,12,48,WINCALL,1,WINPUT,0
UP,UP,UP,6,12,49,WINCALL,1,WINPUT,0
UP,UP,UP,6,12,50,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,12,51,WINPUT,0,WINPUT,0
DOJI,UP,UP,6,12,52,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,12,53,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,12,54,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,12,55,WINCALL,1,WINCALL,1
DOJI,UP,DOWN,6,12,56,WINPUT,0,WINCALL,1
DOWN,UP,DOWN,6,12,57,WINPUT,0,WINCALL,1
UP,UP,DOWN,6,12,58,WINPUT,0,WINCALL,1
DOJI,UP,UP,6,12,59,WINPUT,0,WINCALL,1
DOWN,UP,DOWN,6,13,0,WINPUT,0,WINCALL,1
DOWN,UP,DOWN,6,13,1,TIE,0,WINCALL,1
DOWN,UP,DOWN,6,13,2,WINCALL,1,WINCALL,1
DOWN,UP,DOWN,6,13,3,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,13,4,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,13,5,WINCALL,1,WINPUT,0
UP,UP,DOWN,6,13,6,WINCALL,1,WINPUT,0
DOJI,UP,DOWN,6,13,7,WINCALL,1,WINPUT,0
UP,UP,DOWN,6,13,8,WINCALL,1,WINPUT,0
UP,UP,UP,6,13,9,WINCALL,1,WINPUT,0
UP,UP,UP,6,13,10,WINCALL,1,WINPUT,0
UP,UP,UP,6,13,11,WINPUT,0,WINPUT,0
UP,UP,UP,6,13,12,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,13,13,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,13,14,WINPUT,0,WINPUT,0
DOJI,UP,UP,6,13,15,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,13,16,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,13,17,WINPUT,0,WINPUT,0
UP,UP,DOWN,6,13,18,WINPUT,0,WINPUT,0
DOWN,UP,DOWN,6,13,19,WINPUT,0,WINPUT,0
DOWN,UP,DOWN,6,13,20,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,13,21,WINPUT,0,WINCALL,1
DOWN,UP,DOWN,6,13,22,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,13,23,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,13,24,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,13,25,WINCALL,1,WINCALL,1
DOJI,DOWN,DOWN,6,13,26,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,13,27,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,13,28,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,13,29,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,13,30,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,13,31,WINCALL,1,WINCALL,1
UP,UP,UP,6,13,32,WINCALL,1,WINCALL,1
UP,UP,UP,6,13,33,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,13,34,WINCALL,1,WINCALL,1
UP,UP,UP,6,13,35,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,13,36,WINCALL,1,WINCALL,1
UP,UP,UP,6,13,37,WINCALL,1,WINCALL,1
UP,UP,UP,6,13,38,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,13,39,WINCALL,1,WINCALL,1
UP,UP,UP,6,13,40,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,13,41,WINCALL,1,WINCALL,1
UP,UP,UP,6,13,42,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,13,43,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,13,44,TIE,0,WINPUT,0
DOWN,UP,UP,6,13,45,WINCALL,1,WINPUT,0
UP,UP,UP,6,13,46,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,13,47,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,13,48,WINPUT,0,WINPUT,0
UP,UP,UP,6,13,49,WINPUT,0,WINPUT,0
DOJI,UP,UP,6,13,50,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,13,51,WINPUT,0,WINPUT,0
UP,UP,UP,6,13,52,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,13,53,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,13,54,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,13,55,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,13,56,WINPUT,0,WINCALL,1
UP,UP,DOWN,6,13,57,WINPUT,0,WINCALL,1
UP,UP,DOWN,6,13,58,WINPUT,0,WINCALL,1
UP,UP,DOWN,6,13,59,WINPUT,0,WINCALL,1
UP,UP,DOWN,6,14,0,WINCALL,1,WINCALL,1
DOWN,UP,DOWN,6,14,1,WINCALL,1,WINCALL,1
DOWN,UP,DOWN,6,14,2,WINCALL,1,WINCALL,1
DOJI,UP,DOWN,6,14,3,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,14,4,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,14,5,WINPUT,0,WINCALL,1
UP,UP,UP,6,14,6,WINCALL,1,WINCALL,1
UP,UP,UP,6,14,7,WINCALL,1,WINCALL,1
UP,UP,UP,6,14,8,WINPUT,0,WINCALL,1
DOWN,UP,UP,6,14,9,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,14,10,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,14,11,WINCALL,1,WINCALL,1
UP,UP,UP,6,14,12,WINCALL,1,WINCALL,1
DOWN,UP,UP,6,14,13,WINCALL,1,WINCALL,1
UP,UP,UP,6,14,14,WINCALL,1,WINCALL,1
UP,UP,UP,6,14,15,WINCALL,1,WINPUT,0
UP,UP,UP,6,14,16,WINCALL,1,WINPUT,0
UP,UP,UP,6,14,17,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,18,WINCALL,1,WINCALL,1
UP,UP,UP,6,14,19,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,20,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,21,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,22,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,23,WINPUT,0,WINPUT,0
DOJI,UP,UP,6,14,24,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,25,WINPUT,0,WINCALL,1
UP,UP,UP,6,14,26,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,27,WINCALL,1,WINCALL,1
DOWN,UP,DOWN,6,14,28,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,14,29,WINPUT,0,TIE,0
DOWN,UP,UP,6,14,30,WINCALL,1,WINCALL,1
UP,UP,UP,6,14,31,WINCALL,1,WINCALL,1
UP,UP,UP,6,14,32,WINPUT,0,TIE,0
DOWN,UP,UP,6,14,33,WINPUT,0,WINCALL,1
DOWN,UP,UP,6,14,34,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,14,35,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,36,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,37,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,38,WINCALL,1,WINCALL,1
UP,UP,UP,6,14,39,WINPUT,0,WINCALL,1
DOWN,UP,UP,6,14,40,WINCALL,1,WINCALL,1
DOWN,UP,DOWN,6,14,41,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,14,42,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,14,43,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,14,44,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,14,45,WINCALL,1,WINCALL,1
UP,UP,DOWN,6,14,46,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,47,WINCALL,1,WINPUT,0
UP,UP,UP,6,14,48,WINCALL,1,WINPUT,0
DOWN,UP,UP,6,14,49,WINCALL,1,WINPUT,0
DOWN,UP,DOWN,6,14,50,WINCALL,1,WINPUT,0
DOWN,UP,DOWN,6,14,51,WINCALL,1,WINPUT,0
DOWN,UP,UP,6,14,52,WINPUT,0,WINPUT,0
UP,UP,UP,6,14,53,WINPUT,0,WINPUT,0
UP,UP,UP,6,14,54,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,55,WINPUT,0,WINPUT,0
UP,UP,UP,6,14,56,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,14,57,WINPUT,0,WINPUT,0
UP,UP,UP,6,14,58,WINPUT,0,WINPUT,0
DOWN,UP,DOWN,6,14,59,WINPUT,0,WINPUT,0
UP,UP,DOWN,6,15,0,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,15,1,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,15,2,WINPUT,0,WINPUT,0
DOWN,UP,DOWN,6,15,3,WINPUT,0,WINPUT,0
DOWN,UP,DOWN,6,15,4,WINPUT,0,WINPUT,0
DOWN,UP,DOWN,6,15,5,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,6,15,6,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,6,15,7,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,15,8,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,15,9,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,15,10,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,15,11,TIE,0,WINCALL,1
UP,DOWN,DOWN,6,15,12,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,15,13,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,15,14,TIE,0,WINCALL,1
DOJI,DOWN,DOWN,6,15,15,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,15,16,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,15,17,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,15,18,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,15,19,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,15,20,WINCALL,1,WINCALL,1
UP,DOWN,UP,6,15,21,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,6,15,22,WINCALL,1,TIE,0
UP,DOWN,DOWN,6,15,23,WINCALL,1,WINPUT,0
DOWN,DOWN,UP,6,15,24,WINCALL,1,WINPUT,0
UP,DOWN,UP,6,15,25,WINPUT,0,WINPUT,0
UP,UP,UP,6,15,26,WINPUT,0,WINPUT,0
UP,UP,UP,6,15,27,WINPUT,0,WINPUT,0
UP,UP,UP,6,15,28,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,15,29,WINPUT,0,WINPUT,0
DOWN,UP,UP,6,15,30,TIE,0,WINPUT,0
UP,DOWN,DOWN,6,15,31,WINPUT,0,WINPUT,0
DOJI,UP,UP,6,15,32,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,15,33,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,15,34,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,6,15,35,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,15,36,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,15,37,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,15,38,WINPUT,0,WINPUT,0
DOJI,DOWN,DOWN,6,15,39,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,15,40,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,15,41,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,15,42,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,15,43,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,15,44,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,6,15,45,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,15,46,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,6,15,47,TIE,0,TIE,0
UP,DOWN,DOWN,6,15,48,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,15,49,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,15,50,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,6,15,51,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,15,52,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,15,53,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,15,54,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,15,55,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,6,15,56,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,6,15,57,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,6,15,58,WINCALL,1,WINCALL,1
